epoch,train_loss,val_cer,val_wer,lr
1,5.008516627344592,1.0,1.0,0.000299794430213186
2,4.500623298983268,1.0,1.0,0.00029917828430524096
3,4.439449627411189,1.0,1.0,0.00029815325108927063
4,4.384179515556749,1.0,1.0,0.0002967221401100708
5,4.347573425499676,0.9919083779409934,1.0,0.0002948888739433602
6,4.31200514309512,0.9067596165816009,1.0,0.00029265847744427303
7,4.2767708552882,0.8952446159591684,1.0,0.00029003706397458023
8,4.243465049161112,0.8812398854724263,0.9984332158245202,0.0002870318186463901
9,4.176473302324418,0.8582098842275613,0.9992166079122601,0.00028365097862825513
10,4.0922375082382425,0.8125233412174779,0.9956913435174305,0.0002799038105676658
11,3.9667707335185534,0.7659653927548861,0.982373678025852,0.00027580058519181355
12,3.805774128260871,0.5914975725133823,0.9573051312181747,0.00027135254915624206
13,3.6410270470116526,0.4854350802937881,0.8883666274970623,0.00026657189421854557
14,3.503714564046249,0.4710568903273995,0.8942420681551116,0.0002614717238216091
15,3.3876156257291146,0.4469687538902029,0.8656482569526048,0.00025606601717798207
16,3.2803101969469943,0.3999751027013569,0.8151194672933804,0.0002503695909538287
17,3.1948045150399795,0.30997136810656045,0.7121034077555817,0.0002443980586574756
18,3.1228648235057963,0.27511515000622433,0.6886016451233843,0.0002381677878438709
19,3.028161885585691,0.2967757998257189,0.6972189580885233,0.000231695855252254
20,2.9592109224479186,0.2749906635130088,0.6435566000783393,0.0002249999999999999
21,2.889672457408435,0.26086144653305116,0.6533490011750881,0.00021809857496093193
22,2.817073561522761,0.255819743557824,0.6341558950254602,0.00021101049646136998
23,2.7531775462803583,0.2447404456616457,0.6118292205248727,0.00020375519243179502
24,2.6803195598677463,0.24996887837669612,0.6435566000783393,0.00019635254915624205
25,2.6095451780140695,0.2621685547118138,0.654132393262828,0.00018882285676537805
26,2.5303218498605813,0.26173285198555957,0.6372894633764199,0.00018118675362266382
27,2.446508490510762,0.24673222955309349,0.6086956521739131,0.0001734651697560346
28,2.360928761900352,0.2579360139424872,0.6298472385428907,0.00016567926949014798
29,2.269622360426804,0.25550852732478524,0.6247551899725813,0.0001578503934364415
30,2.169852320901279,0.3019419892941616,0.6854680767724246,0.00015
31,2.072932403075871,0.2793476907755508,0.6549157853505679,0.0001421496065635584
32,1.9625169937246538,0.29770944852483505,0.691343517430474,0.00013432073050985197
33,1.8436793543435082,0.3374828831071829,0.7406972189580885,0.00012653483024396533
34,1.7306288552401687,0.31849869289182126,0.7175871523697611,0.00011881324637733606
35,1.6318181602825672,0.3458857213992282,0.7465726596161378,0.00011117714323462187
