epoch,train_loss,val_cer,val_wer,lr
1,4.627003742086476,1.0,1.0,0.000299794430213186
2,3.9835594193688753,1.0,1.0,0.00029917828430524096
3,3.793026734338018,0.9388148885845886,1.0,0.00029815325108927063
4,3.663999864737976,0.8841653180629901,1.0,0.0002967221401100708
5,3.5828684877292276,0.8825469936511888,1.0,0.0002948888739433602
6,3.468561258456977,0.8486244242499689,1.0039169604386995,0.00029265847744427303
7,3.2596264933130423,0.7746794472799701,0.9788484136310224,0.00029003706397458023
8,2.915206821798691,0.5776173285198556,0.9588719153936546,0.0002870318186463901
9,2.4951822309071208,0.473359890451886,0.8852330591461026,0.00028365097862825513
10,2.1761447540057706,0.43644964521349433,0.8668233450842147,0.0002799038105676658
11,1.918572880364404,0.3995393999751027,0.8217783000391696,0.00027580058519181355
12,1.7530845987385717,0.2766712311714179,0.6698002350176263,0.00027135254915624206
13,1.6120453825137886,0.2551350678451388,0.6251468860164512,0.00026657189421854557
14,1.4942669362857424,0.2385161210008714,0.6188797493145319,0.0002614717238216091
15,1.405561197802351,0.23384787750529068,0.6067371719545632,0.00025606601717798207
16,1.3097726424926608,0.20017428109050167,0.5421073247160204,0.0002503695909538287
17,1.226158154774182,0.27542636623926303,0.6235801018409715,0.0002443980586574756
18,1.1564167333941153,0.19220714552471058,0.5252643948296122,0.0002381677878438709
19,1.0897008798979773,0.18436449645213496,0.4790442616529573,0.000231695855252254
20,1.021353753858012,0.1786381177642226,0.4864864864864865,0.0002249999999999999
21,0.9510359633145073,0.2048425245860824,0.5428907168037603,0.00021809857496093193
22,0.8866248864845689,0.16948836051288435,0.45475910693301996,0.00021101049646136998
23,0.8334770583754103,0.1910867670857712,0.5158636897767332,0.00020375519243179502
24,0.7545961516244071,0.17415660400846508,0.47786917352134745,0.00019635254915624205
25,0.6902333678870366,0.17583717166687415,0.4943204073638856,0.00018882285676537805
26,0.6345392620622231,0.18548487489107432,0.500587544065805,0.00018118675362266382
27,0.5698849620783858,0.1897796589070086,0.5060712886799843,0.0001734651697560346
28,0.5086054547079678,0.18143906386157102,0.5072463768115942,0.00016567926949014798
29,0.449528978581499,0.19177144279845637,0.5295730513121818,0.0001578503934364415
30,0.3969435190332347,0.1927050914975725,0.5264394829612221,0.00015
31,0.3487551967792323,0.19451014564919705,0.555424990207599,0.0001421496065635584
32,0.30306069827432114,0.18492468567160464,0.5041128084606346,0.00013432073050985197
33,0.2626710768990916,0.18592057761732853,0.5107716412064238,0.00012653483024396533
34,0.2258243865861094,0.1835553342462343,0.5037211124167645,0.00011881324637733606
