epoch,train_loss,val_cer,val_wer,lr
1,5.196450870025334,1.0,1.0,0.000299794430213186
2,4.0615153592208335,1.0,1.0,0.00029917828430524096
3,4.0206644401174465,1.0,1.0,0.00029815325108927063
4,3.9549231458767293,1.0,1.0,0.0002967221401100708
5,3.858658223081692,1.0,1.0,0.0002948888739433602
6,3.765082645651155,0.9971990539026515,1.0,0.00029265847744427303
7,3.6886657945040997,0.8915100211627038,1.0,0.00029003706397458023
8,3.6160717250091103,0.8944976969998755,1.0,0.0002870318186463901
9,3.5646086157249113,0.8865928046806921,1.0,0.00028365097862825513
10,3.499237992141047,0.8885223453255322,1.0,0.0002799038105676658
11,3.4046899511309094,0.8712187227685796,1.0019584802193497,0.00027580058519181355
12,3.28785317590084,0.8574007220216606,0.9968664316490403,0.00027135254915624206
13,3.13913359923903,0.7883107182870659,0.9890325107716412,0.00026657189421854557
14,2.907226310457502,0.6895929291671854,0.9827653740697219,0.0002614717238216091
15,2.660035487113915,0.6570397111913358,0.9310614962788876,0.00025606601717798207
16,2.393495880794055,0.5331134071953193,0.9291030160595378,0.0002503695909538287
17,2.183812291516459,0.41696750902527074,0.8527222875048962,0.0002443980586574756
18,2.0282840404604454,0.4029627785385286,0.8119858989424207,0.0002381677878438709
19,1.8700522373462545,0.3511141541142786,0.7920094007050529,0.000231695855252254
20,1.725884588833513,0.3578986679945226,0.7939678809244026,0.0002249999999999999
21,1.5924170847596792,0.3323789368853479,0.754406580493537,0.00021809857496093193
22,1.500073685552099,0.32111290924934643,0.7528397963180572,0.00021101049646136998
23,1.3906113084313905,0.2743682310469314,0.681551116333725,0.00020375519243179502
24,1.3058772354877641,0.29378812398854726,0.7019193106149628,0.00019635254915624205
25,1.2167882619820205,0.271318311963152,0.6756756756756757,0.00018882285676537805
26,1.122966534515907,0.26160836549234406,0.654132393262828,0.00018118675362266382
27,1.029000671332693,0.2694510145649197,0.6745005875440658,0.0001734651697560346
28,0.9445955513733361,0.2589941491348189,0.6705836271053662,0.00016567926949014798
29,0.8556871685488471,0.2476036350056019,0.6192714453584018,0.0001578503934364415
30,0.7706028688717358,0.2895555832192207,0.6674500587544065,0.00015
31,0.7006446483687226,0.2693265280717042,0.6423815119467293,0.0001421496065635584
32,0.6273520573606632,0.24965766214365742,0.6212299255777517,0.00013432073050985197
33,0.5682628070192384,0.248786256691149,0.6067371719545632,0.00012653483024396533
34,0.5153619427692714,0.25706460848997886,0.6341558950254602,0.00011881324637733606
35,0.4616073565823691,0.2402589319058882,0.6012534273403839,0.00011117714323462187
36,0.4082211632153084,0.24816382422507158,0.6184880532706619,0.00010364745084375787
37,0.3654011664132179,0.23988547242624175,0.6079122600861732,9.624480756820493e-05
38,0.33171511136839543,0.2523963649943981,0.627888758323541,8.898950353862997e-05
39,0.30508958770723765,0.2502178513631271,0.6184880532706619,8.190142503906796e-05
40,0.27671429638204903,0.25146271629528194,0.618096357226792,7.500000000000001e-05
41,0.25529802560512654,0.2525208514876136,0.6231884057971014,6.830414474774596e-05
42,0.23890861158300503,0.25127598655545874,0.618096357226792,6.183221215612902e-05
43,0.2236490411124206,0.24971990539026515,0.6165295730513122,5.560194134252439e-05
44,0.21054109612415578,0.2525208514876136,0.6204465334900118,4.96304090461713e-05
45,0.19797087319085163,0.24996887837669612,0.6149627888758323,4.393398282201787e-05
46,0.18946064063187304,0.2529565542138678,0.6204465334900118,3.852827617839089e-05
47,0.18057515061841223,0.2502800946097348,0.6204465334900118,3.342810578145436e-05
48,0.17369676982534343,0.2523963649943981,0.6133960047003525,2.8647450843757894e-05
49,0.16873425330434527,0.2513382298020665,0.6200548374461418,2.4199414808186403e-05
