epoch,train_loss,val_cer,val_wer,lr
1,5.315844506700638,1.0,1.0,0.000299794430213186
2,4.254442109263002,1.0,1.0,0.00029917828430524096
3,4.218283455477559,1.0,1.0,0.00029815325108927063
4,4.1657655889764795,1.0,1.0,0.0002967221401100708
5,4.094774181384758,1.0,1.0,0.0002948888739433602
6,4.015363570152245,1.0,1.0,0.00029265847744427303
7,3.969991335610451,0.9184613469438566,1.0,0.00029003706397458023
8,3.9069761194031813,0.9023403460724512,1.0,0.0002870318186463901
9,3.871580959188527,0.8956180754388149,1.0,0.00028365097862825513
10,3.8278445023034005,0.8963027511515,1.0,0.0002799038105676658
11,3.7729469200660444,0.8803062367733101,1.0015667841754798,0.00027580058519181355
12,3.7070542227458483,0.8887713183119631,0.9980415197806503,0.00027135254915624206
13,3.6445367827204063,0.8641852359019047,0.9972581276929103,0.00026657189421854557
14,3.527392165179323,0.8752645337980829,0.9992166079122601,0.0002614717238216091
15,3.4107244404665944,0.8324411801319557,0.9792401096748923,0.00025606601717798207
16,3.221150763986146,0.7109423627536412,0.9780650215432825,0.0002503695909538287
17,3.023980782654485,0.6055023030001245,0.9737563650607128,0.0002443980586574756
18,2.850419849480314,0.4634632142412548,0.8973756365060713,0.0002381677878438709
19,2.683589202429861,0.4162828333125856,0.8350959655307482,0.000231695855252254
20,2.5381975897427265,0.3975476160836549,0.8288288288288288,0.0002249999999999999
21,2.4089948163243937,0.3825469936511888,0.8084606345475911,0.00021809857496093193
22,2.2937147654923313,0.37457985808539773,0.8245201723462593,0.00021101049646136998
23,2.2010829138638353,0.33935018050541516,0.763807285546416,0.00020375519243179502
24,2.1034888690328364,0.3100336113531682,0.7375636506071289,0.00019635254915624205
25,2.004579502490941,0.3205527200298768,0.7379553466509988,0.00018882285676537805
26,1.9147484054706367,0.3352421262293041,0.7414806110458284,0.00018118675362266382
27,1.828421512495708,0.31271007095730113,0.7442224833529182,0.0001734651697560346
28,1.7484647723841549,0.33760736960039833,0.745397571484528,0.00016567926949014798
29,1.6502066629860788,0.29889207021038217,0.7191539365452408,0.0001578503934364415
30,1.5560530280832,0.31849869289182126,0.7038777908343126,0.00015
31,1.4652655875154317,0.3012573135814764,0.7289463376419898,0.0001421496065635584
32,1.3675872210798592,0.2944727997012324,0.6972189580885233,0.00013432073050985197
33,1.2832769325801305,0.29347690775550855,0.7015276145710928,0.00012653483024396533
34,1.1911832428918097,0.29665131333250344,0.709361535448492,0.00011881324637733606
35,1.1019059658050536,0.296028880866426,0.6995691343517431,0.00011117714323462187
36,1.0228732843117174,0.3067347192829578,0.7019193106149628,0.00010364745084375787
37,0.9405637523810851,0.2949085024274866,0.7050528789659224,9.624480756820493e-05
38,0.8748888591827431,0.30909996265405204,0.7250293772032902,8.898950353862997e-05
39,0.8048349415727437,0.30231544877380806,0.7281629455542499,8.190142503906796e-05
40,0.7376201837520882,0.313954935889456,0.7285546415981199,7.500000000000001e-05
41,0.6843104686055864,0.306921449022781,0.7132784958871915,6.830414474774596e-05
42,0.6380602175379034,0.31806299016556705,0.7246376811594203,6.183221215612902e-05
43,0.5984047526209225,0.31924561185111416,0.745005875440658,5.560194134252439e-05
44,0.561252484767895,0.3150130710817876,0.7207207207207207,4.96304090461713e-05
45,0.5308289588965805,0.3187476658782522,0.72698785742264,4.393398282201787e-05
