epoch,train_loss,val_cer,val_wer,lr
1,5.079328972013126,1.0,1.0,0.000299794430213186
2,3.839478667029019,1.0,1.0,0.00029917828430524096
3,3.7832044141045933,1.0,1.0,0.00029815325108927063
4,3.7080976671773223,1.0,1.0,0.0002967221401100708
5,3.6071260074089313,1.0,1.0,0.0002948888739433602
6,3.4729967262944563,0.9008465081538654,1.0,0.00029265847744427303
7,3.348427236256341,0.9012199676335118,1.0,0.00029003706397458023
8,3.2713000668680725,0.8896427237644715,1.0,0.0002870318186463901
9,3.205410391474005,0.8733349931532429,1.0,0.00028365097862825513
10,3.1352546367739222,0.8880243993526702,0.9976498237367802,0.0002799038105676658
11,3.028995742234103,0.8601394248724014,0.9976498237367802,0.00027580058519181355
12,2.8825998120707244,0.8385410182995146,0.9780650215432825,0.00027135254915624206
13,2.7362535237091516,0.7967135565791111,0.9753231492361927,0.00026657189421854557
14,2.474294619019983,0.7001742810905017,0.9686643164904034,0.0002614717238216091
15,2.1394348333621847,0.661583468193701,0.9443791617704661,0.00025606601717798207
16,1.7988037522790468,0.4414291049421138,0.864081472777125,0.0002503695909538287
17,1.5400301983791032,0.4320303747043446,0.8397963180571876,0.0002443980586574756
18,1.3430877590414338,0.35173658658035606,0.7743830787309048,0.0002381677878438709
19,1.1704942900558999,0.325096477032242,0.7383470426948687,0.000231695855252254
20,1.0094475229385451,0.28787501556081163,0.7050528789659224,0.0002249999999999999
21,0.8663040255678112,0.26864185235901905,0.6682334508421465,0.00021809857496093193
22,0.7463497910593531,0.2799701232416283,0.672542107324716,0.00021101049646136998
23,0.6551901257684078,0.27586206896551724,0.7121034077555817,0.00020375519243179502
24,0.5668347353124853,0.2574380679696253,0.6564825695260478,0.00019635254915624205
25,0.5000565155386337,0.2504668243495581,0.627497062279671,0.00018882285676537805
26,0.41107884108139375,0.2399477156728495,0.5891108499804152,0.00018118675362266382
27,0.3447435971551341,0.23957425619320305,0.6110458284371327,0.0001734651697560346
28,0.2890440872150102,0.2048425245860824,0.5409322365844105,0.00016567926949014798
29,0.233143352419872,0.23490601269762232,0.590677634155895,0.0001578503934364415
30,0.19838551594118767,0.20801693016307732,0.5413239326282805,0.00015
31,0.15765556613799975,0.1993028756379933,0.5193889541715628,0.0001421496065635584
32,0.12748909646947984,0.19320303747043446,0.5166470818644732,0.00013432073050985197
33,0.10608611961303674,0.19575501058135192,0.5056795926361144,0.00012653483024396533
34,0.09095388229550987,0.19357649695008092,0.5052878965922444,0.00011881324637733606
35,0.0778362641340406,0.1922693887713183,0.5135135135135135,0.00011117714323462187
36,0.06794630992662143,0.19208265903149507,0.5056795926361144,0.00010364745084375787
37,0.06020333174561045,0.18654301008340596,0.49392871132001565,9.624480756820493e-05
38,0.055133544554557705,0.18517365865803562,0.48962005483744614,8.898950353862997e-05
39,0.049768322111644184,0.18766338852234532,0.49236192714453586,8.190142503906796e-05
40,0.045944477221355064,0.18448898294535043,0.490795142969056,7.500000000000001e-05
41,0.04321790963154415,0.18442673969874268,0.48766157461809634,6.830414474774596e-05
42,0.040876855745250955,0.1834308477530188,0.4868781825303564,6.183221215612902e-05
43,0.03906309336717493,0.183866550479273,0.48609479044261655,5.560194134252439e-05
44,0.03730682058654395,0.18324411801319557,0.4864864864864865,4.96304090461713e-05
45,0.035522213134125534,0.1835553342462343,0.4864864864864865,4.393398282201787e-05
46,0.03445055988695234,0.18380430723266525,0.4868781825303564,3.852827617839089e-05
47,0.03321855428807548,0.18374206398605752,0.4845280062671367,3.342810578145436e-05
48,0.032354813733417996,0.18293290178015686,0.48766157461809634,2.8647450843757894e-05
49,0.03172468166119359,0.18349309099962655,0.48766157461809634,2.4199414808186403e-05
50,0.03089218252875241,0.18305738827337234,0.48413631022326675,2.0096189432334187e-05
51,0.03034041625048433,0.18249719905390266,0.48609479044261655,1.6349021371744827e-05
52,0.03002567450915064,0.18324411801319557,0.48413631022326675,1.2968181353609849e-05
53,0.029793574055427402,0.18231046931407943,0.48296122209165687,9.962936025419734e-06
54,0.0294666412722301,0.18318187476658782,0.4864864864864865,7.3415225557269666e-06
55,0.029446966852533993,0.1829951450267646,0.4880532706619663,5.111126056639751e-06
56,0.029167809700730987,0.1821237395742562,0.48531139835487663,3.2778598899291457e-06
57,0.028855131116920504,0.18293290178015686,0.4845280062671367,1.8467489107293506e-06
58,0.028883449604799008,0.18268392879372589,0.48531139835487663,8.217156947589897e-07
59,0.028860778717571877,0.18193700983443298,0.4837446141793968,2.05569786813925e-07
60,0.02892339646339123,0.18293290178015686,0.4857030943987466,0.0
