epoch,train_loss,val_cer,val_wer,lr
1,4.27872071162795,1.0,1.0,0.000299794430213186
2,3.703322459982369,0.885659155981576,1.0,0.00029917828430524096
3,3.4908146100491835,0.8352421262293042,1.0321190755973364,0.00029815325108927063
4,3.0146990054403804,0.5967882484750404,0.9447708578143361,0.0002967221401100708
5,2.2707705098321562,0.4162828333125856,0.8417547982765374,0.0002948888739433602
6,1.842345154617302,0.26982447404456616,0.655307481394438,0.00029265847744427303
7,1.6254701044912496,0.24455371592182248,0.6239717978848414,0.00029003706397458023
8,1.4920820208951504,0.18181252334121747,0.5139052095573835,0.0002870318186463901
9,1.3725941978554679,0.17708203659902902,0.5076380728554641,0.00028365097862825513
10,1.287587518585113,0.154798954313457,0.45475910693301996,0.0002799038105676658
11,1.224531603405763,0.1532428731482634,0.42773207990599293,0.00027580058519181355
12,1.1583205463851605,0.15305614340844018,0.4531923227575401,0.00027135254915624206
13,1.1132313283566448,0.14969500809162206,0.43595769682726204,0.00026657189421854557
14,1.0643807769144777,0.13295157475413918,0.3983548766157462,0.0002614717238216091
15,1.0107590606219077,0.12915473671106684,0.38738738738738737,0.00025606601717798207
16,0.9555874922264382,0.13537906137184116,0.40227183705444575,0.0002503695909538287
17,0.8978410248657729,0.12890576372463589,0.381511946729338,0.0002443980586574756
18,0.8434203997654526,0.12716295281961906,0.38425381903642775,0.0002381677878438709
19,0.7907223411750606,0.13593925059131085,0.3963963963963964,0.000231695855252254
20,0.7389639793695796,0.12983941242375202,0.39052095573834705,0.0002249999999999999
21,0.6880725650812024,0.12871903398481266,0.37877007442224836,0.00021809857496093193
22,0.6237160745410679,0.1380555209759741,0.4057971014492754,0.00021101049646136998
23,0.5608913715938889,0.13842898045562058,0.4018801410105758,0.00020375519243179502
24,0.502380751805753,0.14091871031993028,0.42028985507246375,0.00019635254915624205
25,0.4460025450430882,0.14347068343084776,0.42969056012534274,0.00018882285676537805
26,0.3874630005114711,0.1430972239512013,0.4226400313356835,0.00018118675362266382
27,0.33265682468275687,0.15529690028631893,0.4555424990207599,0.0001734651697560346
28,0.27872578530629943,0.150192954064484,0.44104974539757147,0.00016567926949014798
29,0.23225632918221695,0.15193576496950081,0.45789267528397964,0.0001578503934364415
30,0.1915012568228055,0.15187352172289306,0.4492753623188406,0.00015
