epoch,train_loss,val_cer,val_wer,lr
1,4.457009364818704,1.0,1.0,0.000299794430213186
2,3.7257855950905183,1.0,1.0,0.00029917828430524096
3,3.490911960836702,0.8903273994771568,1.0,0.00029815325108927063
4,3.3118371531293898,0.8827959666376198,1.0,0.0002967221401100708
5,3.2093403715218227,0.8736462093862816,0.9984332158245202,0.0002948888739433602
6,3.073994155470374,0.8510519108676708,0.9905992949471211,0.00029265847744427303
7,2.778293309892927,0.7311714179011577,0.9851155503329416,0.00029003706397458023
8,2.2461118728656486,0.5726378687912361,0.9204857030943987,0.0002870318186463901
9,1.712368061742172,0.4446035105191087,0.8773991382687035,0.00028365097862825513
10,1.3335850855399822,0.42400099589194573,0.8370544457500979,0.0002799038105676658
11,1.0850494788198048,0.2919830698369227,0.6933019976498237,0.00027580058519181355
12,0.8989697018280405,0.2561309597908627,0.6290638464551508,0.00027135254915624206
13,0.7723961500111471,0.2627909871778912,0.6439482961222092,0.00026657189421854557
14,0.6549693182184191,0.22276857960911242,0.5922444183313749,0.0002614717238216091
15,0.5565193754698843,0.17123117141790115,0.4712103407755582,0.00025606601717798207
16,0.47075790877412693,0.15952944105564545,0.46024285154719935,0.0002503695909538287
17,0.4084668994243509,0.1986181999253081,0.517822169996083,0.0002443980586574756
18,0.359294113120422,0.16251711689281714,0.45671758715236976,0.0002381677878438709
19,0.30587629013754464,0.16948836051288435,0.4481002741872307,0.000231695855252254
20,0.25659275103378765,0.15946719780903773,0.44104974539757147,0.0002249999999999999
21,0.20725995250817003,0.17888709075065357,0.4962788875832354,0.00021809857496093193
22,0.1768373892812306,0.15199800821610857,0.42342342342342343,0.00021101049646136998
23,0.14737120963669764,0.14540022407568778,0.4014884449667058,0.00020375519243179502
24,0.1061057104706177,0.14017179136063737,0.4018801410105758,0.00019635254915624205
25,0.0860954871171801,0.14708079173409686,0.4144144144144144,0.00018882285676537805
26,0.06698863394007894,0.1417901157724387,0.399921660791226,0.00018118675362266382
27,0.047777044356529935,0.1350056018921947,0.38738738738738737,0.0001734651697560346
28,0.03499870764944941,0.13525457487862566,0.38033685859772814,0.00016567926949014798
29,0.028145968884670088,0.13625046682434955,0.3807285546415981,0.0001578503934364415
30,0.023658687760824054,0.13494335864558696,0.3791617704661183,0.00015
31,0.02140730272960193,0.1363127100709573,0.38973756365060713,0.0001421496065635584
32,0.01766191745094331,0.13618822357774182,0.38229533881707795,0.00013432073050985197
33,0.014986969870079327,0.13438316942611728,0.38229533881707795,0.00012653483024396533
34,0.013594421920517982,0.13288933150753143,0.3732863298080689,0.00011881324637733606
35,0.012071939986290896,0.13351176397360887,0.37798668233450844,0.00011117714323462187
36,0.011093457963482793,0.13164446657537657,0.37171954563258913,0.00010364745084375787
37,0.0102395936287022,0.13239138553466948,0.3709361535448492,9.624480756820493e-05
38,0.009724963954168147,0.13201792605502302,0.3689776733254994,8.898950353862997e-05
39,0.009178284621737861,0.13176895306859207,0.3732863298080689,8.190142503906796e-05
40,0.008722418694862445,0.1327026017677082,0.372502937720329,7.500000000000001e-05
41,0.008237916388058016,0.13220465579484625,0.3736780258519389,6.830414474774596e-05
42,0.007933670456241357,0.13114652060251464,0.3689776733254994,6.183221215612902e-05
43,0.00764377488906087,0.13164446657537657,0.36976106541323933,5.560194134252439e-05
44,0.00741629350444146,0.1319556828084153,0.37171954563258913,4.96304090461713e-05
45,0.007170418271877496,0.1310842773559069,0.36741088915001957,4.393398282201787e-05
46,0.00695651916906311,0.13176895306859207,0.36936936936936937,3.852827617839089e-05
47,0.0068137012633123425,0.1309597908626914,0.36780258519388953,3.342810578145436e-05
48,0.00663769349107161,0.1319556828084153,0.36976106541323933,2.8647450843757894e-05
49,0.006553506220833128,0.13158222332876882,0.3709361535448492,2.4199414808186403e-05
50,0.006461842065410954,0.13071081787626043,0.36741088915001957,2.0096189432334187e-05
51,0.006354653906866247,0.1313954935889456,0.37054445750097925,1.6349021371744827e-05
52,0.006248454788580464,0.13145773683555334,0.36976106541323933,1.2968181353609849e-05
53,0.006311308421891898,0.13164446657537657,0.3701527614571093,9.962936025419734e-06
54,0.006196282674177674,0.13251587202788498,0.37132784958871917,7.3415225557269666e-06
55,0.006114737485796947,0.1318311963151998,0.36976106541323933,5.111126056639751e-06
56,0.006095383786527541,0.13214241254823852,0.37054445750097925,3.2778598899291457e-06
57,0.006080881970948333,0.1318311963151998,0.37054445750097925,1.8467489107293506e-06
58,0.006039738315593433,0.13133325034233786,0.37054445750097925,8.217156947589897e-07
59,0.006024154577073939,0.13158222332876882,0.3701527614571093,2.05569786813925e-07
60,0.006012299566029621,0.13176895306859207,0.36976106541323933,0.0
