epoch,train_loss,val_cer,val_wer,lr
1,4.739433045280364,1.0,1.0,0.000299794430213186
2,4.387011340170195,0.9729864309722395,1.0,0.00029917828430524096
3,4.311060552792057,0.8858458857213992,0.9988249118683902,0.00029815325108927063
4,4.2376189116745575,0.8819868044317192,0.9941245593419507,0.0002967221401100708
5,4.093331028599256,0.8147640980953567,0.9698394046220133,0.0002948888739433602
6,3.8544702208608967,0.639300385908129,0.9103016059537798,0.00029265847744427303
7,3.5802447286607246,0.44721772687663386,0.8480219349784567,0.00029003706397458023
8,3.377697451298505,0.32646582845761235,0.7305131218174696,0.0002870318186463901
9,3.2427244750876003,0.2865056641354413,0.6893850372111242,0.00028365097862825513
10,3.1424111527567224,0.24859952695132578,0.6349392871132001,0.0002799038105676658
11,3.067518521482999,0.2363376073696004,0.6165295730513122,0.00027580058519181355
12,2.994132977102918,0.2224573633760737,0.6055620838229534,0.00027135254915624206
13,2.9481903546900257,0.21903398481264783,0.5895025460242852,0.00026657189421854557
14,2.885434407029548,0.18897049670110794,0.5240893066980024,0.0002614717238216091
15,2.8500527242452356,0.1663761981824972,0.47395221308264784,0.00025606601717798207
16,2.7861004228161956,0.1757749284202664,0.49980415197806505,0.0002503695909538287
17,2.741737312858226,0.18467571268517366,0.4931453192322758,0.0002443980586574756
18,2.690276237096831,0.17135565791111665,0.4857030943987466,0.0002381677878438709
19,2.6378835780070196,0.16930163077306112,0.47395221308264784,0.000231695855252254
20,2.5801235858840172,0.17453006348811154,0.48531139835487663,0.0002249999999999999
21,2.527306824254414,0.15865803560313707,0.4473168820994908,0.00021809857496093193
22,2.4626425961374383,0.16718536038839785,0.491186839012926,0.00021101049646136998
23,2.401051462739229,0.19071330760612473,0.5088131609870741,0.00020375519243179502
24,2.3305743729195942,0.16444665753765716,0.4582843713278496,0.00019635254915624205
25,2.2568505465852184,0.18137682061496327,0.5119467293380336,0.00018882285676537805
26,2.181508050584006,0.19612847006099837,0.5307481394437916,0.00018118675362266382
27,2.0869217938054048,0.19513257811527449,0.5421073247160204,0.0001734651697560346
28,1.989470083333495,0.19780903771940744,0.5428907168037603,0.00016567926949014798
29,1.8809387707951093,0.23465703971119134,0.6012534273403839,0.0001578503934364415
30,1.777678773713893,0.23104693140794225,0.5961613787700745,0.00015
31,1.6584033217739078,0.24262417527698243,0.6251468860164512,0.0001421496065635584
32,1.5344115337675854,0.282210880119507,0.672933803368586,0.00013432073050985197
33,1.4186749855970977,0.29216979957674594,0.7066196631414022,0.00012653483024396533
